CONTACT_CARD_ID,ENFORCEMENT_TYPE_CD,GANG,GANG_OTHER_I,GANG_OTHER,lat,lon
20015444,,,,,41.93898,-87.73558
20022812,ARR,,,,41.93894,-87.73866
20022811,ARR,,,,41.93894,-87.73866
20038862,,,,,41.93891,-87.74117
20038870,,,,,41.93891,-87.74117
20038883,,,,,41.93891,-87.74117
20062507,,,,,41.93894,-87.73834
20068044,,,,,41.93940,-87.73828
20068056,ARR,,,,41.93940,-87.73828
20068042,ARR,,,,41.93940,-87.73828
20069524,,,,,41.94438,-87.74207
20069528,,,,,41.94438,-87.74207
20074617,,,,,41.94377,-87.73594
20083633,,,,,41.94441,-87.73965
20099284,,,,,41.93894,-87.73877
20099283,,,,,41.93894,-87.73877
20110814,,,,,41.94440,-87.74088
20110813,,,,,41.94440,-87.74088
20110822,,,,,41.94440,-87.74088
20126363,,,,,41.94114,-87.73463
20134041,,,,,41.93894,-87.73874
20134039,,,,,41.93894,-87.73874
20159074,ARR,,,,41.93979,-87.73829
20021146,,,,,41.94176,-87.73223
20021148,,,,,41.94176,-87.73223
20021953,ANOV,,,,41.94177,-87.73150
20023450,,,,,41.94397,-87.72797
20023446,,,,,41.94397,-87.72797
20099290,,,,,41.94212,-87.73211
20117271,,,,,41.93902,-87.73299
20122336,ARR,,,,41.94269,-87.73345
20140242,OTH,,,,41.94238,-87.73078
20140231,,,,,41.94238,-87.73078
20144127,OTH,,,,41.93993,-87.73299
20145350,,,,,41.94395,-87.72965
20163157,,,,,41.94398,-87.72794
20163159,,,,,41.94398,-87.72794
20195958,,,,,41.94086,-87.73107
20195928,ARR,,,,41.94086,-87.73107
20195960,,,,,41.94086,-87.73107
20195956,,,,,41.94086,-87.73107
20195926,ARR,,,,41.94086,-87.73107
20195943,,,,,41.94086,-87.73107
20195962,,,,,41.94086,-87.73107
20196432,ARR,,,,41.93960,-87.72966
20203597,,,,,41.94000,-87.72782
20203584,,,,,41.94000,-87.72782
20203582,,,,,41.94000,-87.72782
20204143,,,,,41.93907,-87.72889
20012019,,,,,41.85779,-87.62947
20012015,PSC,,,,41.85779,-87.62947
20012020,PSC,,,,41.85779,-87.62947
20014804,ARR,,,,41.85879,-87.62715
20020098,ARR,,,,41.85543,-87.62867
20023883,,,,,41.85543,-87.62867
20023875,,,,,41.85543,-87.62867
20023874,,,,,41.85543,-87.62867
20023878,,,,,41.85543,-87.62867
20024572,ARR,,,,41.86193,-87.62863
20025805,ANOV,,,,41.85543,-87.62867
20030024,,,,,41.85543,-87.62867
20030022,,,,,41.85543,-87.62867
20030032,,,,,41.85543,-87.62867
20030561,,,,,41.86193,-87.62863
20035003,,,,,41.85543,-87.62867
20035391,ARR,,,,41.86193,-87.62863
20036061,ARR,,,,41.86193,-87.62863
20036750,,,N,,41.86193,-87.62863
20040896,,,,,41.86193,-87.62863
20044571,,,,,41.85543,-87.62867
20045300,OTH,,,,41.86193,-87.62863
20050583,,,,,41.86064,-87.63027
20050865,,,N,,41.86193,-87.62863
20055465,,,,,41.86193,-87.62863
20063194,,,,,41.85543,-87.62867
20063186,,,,,41.85543,-87.62867
20063398,,,,,41.85543,-87.62870
20066881,,,,,41.86193,-87.62863
20067028,,,,,41.85543,-87.62867
20067321,ARR,,,,41.85543,-87.62867
20068944,ANOV,,,,41.86193,-87.62863
20069912,,,,,41.85543,-87.62867
20069911,,,,,41.85543,-87.62867
20070877,,,,,41.85543,-87.62867
20077795,,,,,41.85543,-87.62867
20080946,,,,,41.86193,-87.62863
20080949,,,,,41.86193,-87.62863
20091328,,,,,41.85543,-87.62867
20091323,,,,,41.85543,-87.62867
20094263,,,,,41.86193,-87.62863
20095071,,,,,41.85543,-87.62867
20095069,,,,,41.85543,-87.62867
20095204,,,,,41.85543,-87.62867
20095205,,,,,41.85543,-87.62867
20095207,,,,,41.85543,-87.62867
20098836,ARR,,,,41.86193,-87.62863
20099323,ANOV,,,,41.86193,-87.62863
20099324,ANOV,,,,41.86193,-87.62863
20100281,,,,,41.86401,-87.62939
20100545,,,,,41.85543,-87.62867
20100546,,,,,41.85543,-87.62867
20103166,,,,,41.86401,-87.62939
20103167,,,,,41.86401,-87.62939
20107440,ANOV,,,,41.86401,-87.62939
20110553,,,,,41.85543,-87.62867
20110554,,,,,41.85543,-87.62867
20111833,,,,,41.85543,-87.62867
20112099,,,,,41.85543,-87.62867
20112108,,,,,41.85543,-87.62867
20114287,,,,,41.85543,-87.62867
20115359,,,,,41.86193,-87.62863
20119006,,,,,41.86401,-87.62939
20117897,,,,,41.86401,-87.62939
20118669,,,,,41.85543,-87.62867
20118675,,,,,41.85543,-87.62867
20118673,,,,,41.85543,-87.62867
20123226,,,,,41.85543,-87.62867
20123227,,,,,41.85543,-87.62867
20124631,,,,,41.85543,-87.62867
20124630,,,,,41.85543,-87.62867
20128367,,,,,41.85543,-87.62867
20128365,,,,,41.85543,-87.62867
20129588,,,,,41.85543,-87.62867
20129593,,,,,41.85543,-87.62867
20129621,ARR,,,,41.86013,-87.62951
20130034,,,,,41.85543,-87.62867
20131234,PSC,,,,41.85543,-87.62867
20132124,,,,,41.86193,-87.62863
20132321,,,,,41.85779,-87.62947
20133171,,,,,41.85543,-87.62867
20135046,,,,,41.85543,-87.62867
20135827,,,,,41.86320,-87.63029
20139190,,,,,41.85543,-87.62867
20139180,,,,,41.85543,-87.62867
20139198,,,,,41.86193,-87.62863
20141607,,,,,41.85543,-87.62867
20141598,,,,,41.85543,-87.62867
20141587,,,,,41.85543,-87.62867
20141590,,,,,41.85543,-87.62867
20141591,,,,,41.85543,-87.62867
20141552,,,,,41.85543,-87.62867
20141544,,,,,41.85543,-87.62867
20141559,,,,,41.85543,-87.62867
20141987,,,,,41.86193,-87.62863
20141990,,,,,41.86193,-87.62863
20146233,ARR,,,,41.86193,-87.62863
20146524,,,,,41.86193,-87.62863
20146531,,,,,41.86193,-87.62863
20146525,,,,,41.86193,-87.62863
20147474,,,,,41.85543,-87.62867
20147471,,,,,41.85543,-87.62867
20148566,,,,,41.85543,-87.62867
20148563,,,,,41.85543,-87.62867
20148929,OTH,,,,41.86193,-87.62863
20148930,ARR,,,,41.86193,-87.62863
20152769,,,,,41.86193,-87.62863
20152776,,,,,41.86193,-87.62863
20152773,,,,,41.86193,-87.62863
20157171,,,,,41.85543,-87.62867
20157445,,,,,41.85543,-87.62867
20157451,,,,,41.85543,-87.62867
20157455,,,,,41.85543,-87.62867
20157456,,,,,41.85543,-87.62867
20158233,,,,,41.86193,-87.62863
20158229,,,,,41.86193,-87.62863
20158228,,,,,41.86193,-87.62863
20161400,,,,,41.86193,-87.62863
20161836,ARR,,,,41.85543,-87.62867
20166057,,,,,41.85543,-87.62867
20169110,,,,,41.86193,-87.62863
20171632,,,,,41.86193,-87.62863
20175042,,,,,41.86193,-87.62863
20175031,,,,,41.86193,-87.62863
20179192,ARR,,N,,41.86193,-87.62863
20181258,,,,,41.85543,-87.62867
20181263,,,,,41.85543,-87.62867
20181839,,,,,41.86013,-87.62951
20181949,,,,,41.85543,-87.62867
20181950,,,,,41.85543,-87.62867
20182895,,,,,41.86013,-87.62951
20184217,ARR,,,,41.86193,-87.62863
20185160,,,,,41.85543,-87.62867
20185151,,,,,41.85543,-87.62867
20187361,,,,,41.85543,-87.62867
20187261,ARR,,,,41.86193,-87.62863
20187577,,,,,41.85543,-87.62867
20189786,ARR,,,,41.86193,-87.62863
20191900,OTH,,,,41.86193,-87.62863
20192073,OTH,,,,41.85543,-87.62867
20011977,ARR,,,,41.78379,-87.61328
20011952,PSC,,,,41.78483,-87.61325
20012016,,,,,41.78291,-87.61448
20013931,ANOV,,,,41.78026,-87.61434
20014357,,,,,41.78027,-87.61409
20014359,,,,,41.78027,-87.61409
20014797,PSC,,,,41.78169,-87.61445
20014950,ANOV,,,,41.78201,-87.61207
20014938,,,,,41.78213,-87.61207
20015119,,,,,41.78394,-87.61266
20015118,,,,,41.78394,-87.61266
20016372,PSC,,,,41.78388,-87.61571
20016371,ANOV,,N,,41.78388,-87.61571
20018302,,,,,41.78197,-87.61445
20019041,ARR,,,,41.78285,-87.61326
20021366,,,,,41.78388,-87.61571
20022277,,,,,41.78388,-87.61571
20022274,ARR,,,,41.78388,-87.61571
20022272,ARR,,,,41.78388,-87.61571
20022276,ARR,,,,41.78388,-87.61571
20029362,,,,,41.78027,-87.61397
20029179,,,,,41.78150,-87.61444
20029178,,,,,41.78150,-87.61444
20029367,,,,,41.78030,-87.61195
20029652,,,,,41.78026,-87.61427
20032686,,,,,41.78215,-87.61084
20033915,,,,,41.78028,-87.61321
20034244,,,,,41.78472,-87.61325
20034564,OTH,,N,,41.78128,-87.61082
20034694,OTH,,,,41.78128,-87.61082
20035378,,,,,41.78207,-87.61207
20036506,,,,,41.78027,-87.61416
20036733,PSC,,,,41.78030,-87.61202
20037261,,,,,41.78026,-87.61423
20037258,,,,,41.78028,-87.61321
20015984,,,,,41.78356,-87.61328
20015985,,,,,41.78356,-87.61328
20039157,PSC,,,,41.78209,-87.61446
20039606,ANOV,,,,41.78130,-87.61444
20040509,ANOV,,,,41.78167,-87.61445
20041119,ARR,,,,41.78469,-87.61325
20041754,,,,,41.78211,-87.61264
20042808,,,,,41.78026,-87.61423
20043919,ANOV,,,,41.78127,-87.61444
20046267,,,N,,41.78209,-87.61446
20046258,ANOV,,,,41.78384,-87.61211
20048857,,,,,41.78163,-87.61323
20049422,ANOV,,,,41.78028,-87.61321
20049491,,,,,41.78390,-87.61480
20049479,ARR,,N,,41.78390,-87.61480
20051565,,,,,41.78164,-87.61444
20052230,ANOV,,,,41.78125,-87.61444
20053448,,,,,41.78326,-87.61327
20053431,,,,,41.78326,-87.61327
20053405,,,,,41.78330,-87.61327
20053444,,,,,41.78326,-87.61327
20053400,,,,,41.78330,-87.61327
20053425,,,,,41.78326,-87.61327
20054959,,,,,41.78367,-87.61088
20054958,,,,,41.78367,-87.61088
20056033,,,,,41.78027,-87.61399
20056297,,,,,41.78390,-87.61506
20056540,,,,,41.78208,-87.61523
20057887,,,,,41.78171,-87.61324
20057885,,,,,41.78171,-87.61324
20057969,ANOV,,,,41.78026,-87.61438
20058938,,,,,41.78337,-87.61327
20059100,ARR,,,,41.78147,-87.61444
20060685,OTH,,,,41.78155,-87.61444
20062161,,,,,41.78028,-87.61321
20062158,,,,,41.78028,-87.61321
20063459,ANOV,,,,41.78027,-87.61404
20066202,,,,,41.78157,-87.61323
20066200,,,,,41.78157,-87.61323
20066193,,,,,41.78157,-87.61323
20071581,ANOV,,,,41.78579,-87.61092
20071570,ANOV,,,,41.78579,-87.61092
20071582,ARR,,,,41.78579,-87.61092
20072493,ANOV,,,,41.78132,-87.61205
20073462,,,,,41.78127,-87.61444
20073464,,,,,41.78127,-87.61444
20073595,,,,,41.78147,-87.61444
20073637,,,,,41.78127,-87.61444
20073640,,,,,41.78127,-87.61444
20073600,,,,,41.78028,-87.61321
20073876,,,,,41.78139,-87.61444
20073869,,,,,41.78165,-87.61206
20073858,,,,,41.78390,-87.61477
20074898,ANOV,,,,41.78127,-87.61444
20077002,ANOV,,,,41.78150,-87.61444
20076983,ANOV,,,,41.78150,-87.61444
20077358,,,,,41.78379,-87.61328
20077766,,,,,41.78191,-87.61324
20078068,,,N,,41.78028,-87.61321
20078090,,,,,41.78171,-87.61324
20078189,ANOV,,,,41.78150,-87.61444
20079404,,,,,41.78326,-87.61327
20079603,,,,,41.78356,-87.61328
20080103,,,,,41.78150,-87.61444
20080105,,,,,41.78150,-87.61444
20080102,,,,,41.78150,-87.61444
20080439,,,,,41.78139,-87.61444
20080670,,,,,41.78356,-87.61328
20080678,,,,,41.78356,-87.61328
20081490,,,,,41.78285,-87.61326
20081009,,,,,41.78285,-87.61326
20081494,,,,,41.78285,-87.61326
20080714,,,,,41.78307,-87.61327
20080715,,,,,41.78307,-87.61327
20081571,ANOV,,,,41.78209,-87.61431
20081833,,,,,41.78289,-87.61326
20082841,,,,,41.78337,-87.61327
20083945,,,,,41.78167,-87.61445
20084004,,,,,41.78139,-87.61444
20083946,,,,,41.78139,-87.61444
20083986,,,,,41.78139,-87.61444
20084042,,,,,41.78167,-87.61445
20084812,,,,,41.78208,-87.61523
20084809,,,,,41.78208,-87.61523
20084808,,,,,41.78208,-87.61523
20085783,ANOV,,,,41.78150,-87.61444
20086177,,,,,41.78028,-87.61321
20086176,,,,,41.78028,-87.61321
20086184,,GANGSTER DISCIPLE -43RD AND COTTAGE ROVE,Y,GANGSTER DISCIPLE -43RD AND COTTAGE ROVE,41.78028,-87.61321
20086191,,,,,41.78028,-87.61321
20086197,,,,,41.78028,-87.61321
20086394,,,,,41.78360,-87.61328
20086413,,,,,41.78360,-87.61328
20086396,,,,,41.78360,-87.61328
20086395,,,,,41.78360,-87.61328
20086422,,,,,41.78360,-87.61328
20086411,,,,,41.78360,-87.61328
20086418,,,,,41.78360,-87.61328
20086640,,,,,41.78150,-87.61444
20086635,,,,,41.78150,-87.61444
20086633,,,,,41.78150,-87.61444
20086810,ANOV,,,,41.78130,-87.61444
20090748,,,,,41.78185,-87.61324
20090747,,,,,41.78185,-87.61324
20090751,,,,,41.78185,-87.61324
20091236,,,,,41.78193,-87.61324
20091177,ANOV,,,,41.78167,-87.61445
20093055,,,,,41.78133,-87.61444
20093594,,,,,41.78150,-87.61444
20097648,,,,,41.78330,-87.61327
20101571,,,,,41.78209,-87.61408
20103230,,,,,41.78304,-87.61326
20104168,ANOV,,,,41.78026,-87.61430
20107591,,,,,41.78144,-87.61444
20108986,,,,,41.78127,-87.61444
20114542,,,,,41.78076,-87.61203
20114847,,,,,41.78076,-87.61203
20114541,,,,,41.78076,-87.61203
20115974,,,,,41.78028,-87.61321
20115970,,,,,41.78028,-87.61321
20115969,,,,,41.78028,-87.61321
20115981,,,,,41.78028,-87.61321
20116932,,,,,41.78071,-87.61442
20116925,,,,,41.78071,-87.61442
20116936,ANOV,,,,41.78026,-87.61441
20116923,,,,,41.78071,-87.61442
20117677,,,,,41.78210,-87.61325
20117676,,,,,41.78210,-87.61325
20116933,ANOV,,,,41.78028,-87.61321
20119103,ARR,,,,41.78076,-87.61203
20119318,,,,,41.78071,-87.61442
20122528,ANOV,,,,41.78027,-87.61387
20121903,,,,,41.78168,-87.61324
20121985,ANOV,,,,41.78027,-87.61413
20121886,ARR,,,,41.78028,-87.61321
20122429,ARR,,,,41.78433,-87.61089
20123674,ANOV,,,,41.78147,-87.61444
20123778,,,,,41.78175,-87.61445
20123779,,,,,41.78175,-87.61445
20125159,,,,,41.78026,-87.61430
20125164,,,,,41.78026,-87.61430
20125690,ANOV,,,,41.78144,-87.61444
20125697,ANOV,,,,41.78144,-87.61444
20125701,ANOV,,,,41.78144,-87.61444
20125694,ANOV,,,,41.78027,-87.61406
20126470,,,,,41.78167,-87.61445
20126469,,,,,41.78167,-87.61445
20127843,,,,,41.78027,-87.61406
20127832,,,,,41.78027,-87.61406
20128175,,,,,41.78027,-87.61406
20128723,,,,,41.78025,-87.61476
20128728,,,,,41.78025,-87.61476
20129867,ANOV,,,,41.78026,-87.61420
20130096,ANOV,,,,41.78133,-87.61444
20130305,,,,,41.78341,-87.61087
20130306,,,,,41.78341,-87.61087
20131811,ANOV,,,,41.78389,-87.61527
20132729,ARR,,,,41.78389,-87.61549
20132730,,,,,41.78389,-87.61549
20133356,,,,,41.78211,-87.61265
20133683,ARR,,,,41.78139,-87.61444
20134735,,,,,41.78167,-87.61445
20134745,,,,,41.78167,-87.61445
20134742,,,,,41.78167,-87.61445
20134736,,,,,41.78167,-87.61445
20136485,ARR,,,,41.78171,-87.61206
20136108,,,,,41.78171,-87.61206
20136718,ARR,,,,41.78195,-87.61445
20138577,,DOCUMENTED,Y,DOCUMENTED,41.78027,-87.61380
20141288,,,,,41.78150,-87.61444
20141287,,,,,41.78150,-87.61444
20142004,,,,,41.78185,-87.61324
20142005,,,,,41.78185,-87.61324
20142690,,,,,41.78330,-87.61327
20143878,ANOV,,,,41.78139,-87.61444
20145291,OTH,,N,,41.78127,-87.61444
20150537,OTH,,,,41.78137,-87.61205
20152398,,,,,41.78133,-87.61444
20152405,,,,,41.78025,-87.61471
20152404,,,,,41.78025,-87.61471
20154485,ARR,,,,41.78144,-87.61444
20160607,,,,,41.78352,-87.61328
20170242,ARR,,,,41.78389,-87.61545
20172599,ARR,,,,41.78028,-87.61321
20184761,,,,,41.78027,-87.61404
20185496,,,,,41.78388,-87.61571
20186202,,,,,41.78139,-87.61444
20186205,,,,,41.78139,-87.61444
20186997,ARR,,,,41.78183,-87.61445
20192222,,,,,41.78389,-87.61549
20194255,ANOV,,,,41.78388,-87.61571
20197186,ARR,,,,41.78306,-87.61448
20198450,,,,,41.78028,-87.61328
20198451,,,,,41.78028,-87.61328
20200789,,,,,41.78027,-87.61388
20202706,,,,,41.78391,-87.61446
20203803,,,,,41.78210,-87.61325
20203800,,,,,41.78210,-87.61325
20203941,ARR,,,,41.78027,-87.61367
20204481,,,,,41.78209,-87.61446
20207399,,,,,41.78389,-87.61558
20011860,ANOV,,,,41.78032,-87.61080
20012048,ANOV,,,,41.77388,-87.60579
20012050,ANOV,,,,41.77388,-87.60579
20012059,,,,,41.77388,-87.60579
20012113,,,,,41.77430,-87.60705
20013079,,,,,41.77980,-87.61440
20013368,ARR,,,,41.78035,-87.60958
20014755,,,,,41.77752,-87.60587
20014637,ANOV,,,,41.77986,-87.61440
20015173,ANOV,,,,41.77314,-87.60577
20015343,ARR,,,,41.77993,-87.60592
20015340,ARR,,,,41.77993,-87.60592
20014772,,,,,41.77993,-87.60592
20015996,ANOV,,,,41.77314,-87.60577
20016784,ANOV,,,,41.77314,-87.60577
20017489,,,,,41.77649,-87.60949
20017227,,,,,41.77459,-87.60945
20017231,,,,,41.77459,-87.60945
20017235,ARR,,,,41.77459,-87.60945
20017232,,,,,41.77459,-87.60945
20017209,,,,,41.77459,-87.60945
20017207,,,,,41.77459,-87.60945
20017576,PSC,,,,41.78032,-87.61080
20017406,ANOV,,,,41.77392,-87.60579
20017934,PSC,,,,41.77925,-87.61318
20018190,,,,,41.77859,-87.60589
20018590,,,,,41.77304,-87.61184
20018833,PSC,,,,41.77405,-87.61188
20018603,,,,,41.77304,-87.61184
20018586,,,,,41.77665,-87.61296
20014770,,,,,41.77665,-87.61296
20019788,,,,,41.77487,-87.60945
20019777,,,,,41.77487,-87.60945
20019784,,,,,41.77487,-87.60945
20023079,,,,,41.77371,-87.60943
20023167,ARR,,,,41.77808,-87.60953
20023786,ANOV,,,,41.77306,-87.61063
20024569,ARR,,,,41.77969,-87.61201
20024710,,,,,41.77784,-87.61075
20024705,,,,,41.77784,-87.61075
20025323,ANOV,,,,41.78039,-87.60719
20026354,,,,,41.77307,-87.60972
20026499,,,,,41.78032,-87.61080
20026999,,,,,41.77314,-87.60577
20027610,,,,,41.77314,-87.60577
20029013,,,,,41.77665,-87.61313
20029047,,,,,41.77602,-87.60709
20029343,,,,,41.77993,-87.60957
20029342,,,,,41.77993,-87.60957
20029692,ANOV,,,,41.77301,-87.61287
20029664,OTH,,,,41.77578,-87.61192
20030186,ANOV,,,,41.77820,-87.60714
20030922,,,,,41.77859,-87.60589
20030923,,,,,41.77859,-87.60589
20032776,,,,,41.78041,-87.60604
20108862,,,,,41.78041,-87.60604
20032777,,,,,41.78041,-87.60604
20032859,,,,,41.77459,-87.60945
20033207,ANOV,,,,41.77433,-87.60705
20033204,ANOV,,,,41.77433,-87.60705
20033622,ANOV,,,,41.77962,-87.61079
20034615,PSC,,,,41.77937,-87.61200
20035202,ANOV,,,,41.77800,-87.60588
20035761,ANOV,,,,41.77849,-87.61198
20036763,,,,,41.77767,-87.60587
20040954,PSC,,,,41.77314,-87.60577
20040955,,,,,41.77314,-87.60577
20041309,,,,,41.77970,-87.60956
20041316,,,,,41.77970,-87.60956
20041310,,,,,41.77970,-87.60956
20042757,ANOV,,,,41.77314,-87.60577
20047359,OTH,,,,41.77314,-87.60577
20047463,,,,,41.77657,-87.61313
20047464,,,,,41.77657,-87.61313
20109384,ANOV,,,,41.77303,-87.61224
20048993,ANOV,,,,41.77303,-87.61224
20049830,,,,,41.77855,-87.60834
20055400,,,,,41.77752,-87.60587
20056115,,,,,41.77308,-87.60941
20056258,,,,,41.78032,-87.61080
20056843,,,,,41.77314,-87.60577
20056988,,,,,41.77859,-87.60589
20056969,,,,,41.77314,-87.60577
20057031,,,,,41.77307,-87.60999
20057366,,,,,41.77424,-87.61066
20057361,,,,,41.77424,-87.61066
20057565,ANOV,,,,41.77314,-87.60577
20057612,,,,,41.77314,-87.60577
20057970,ANOV,,,,41.77996,-87.60838
20057983,ANOV,,,,41.77301,-87.61304
20058456,,,,,41.77306,-87.61063
20058455,,,,,41.77306,-87.61063
20058699,ARR,,,,41.77367,-87.61187
20058617,ANOV,,,,41.77349,-87.60823
20059520,,,,,41.78037,-87.60839
20060641,ARR,,,,41.77993,-87.60957
20060636,PSC,,,,41.77993,-87.60957
20061510,,,,,41.77945,-87.61319
20062212,,,,,41.77857,-87.60715
20063929,,,,,41.77304,-87.61184
20064322,ANOV,,,,41.77310,-87.60822
20064323,ANOV,,,,41.77310,-87.60822
20064743,,,,,41.77314,-87.60577
20065184,,,,,41.77314,-87.60577
20066444,,,,,41.77301,-87.61304
20066443,,,,,41.77301,-87.61304
20066470,ARR,CPD GANG CARD,Y,CPD GANG CARD,41.77916,-87.61318
20067064,,,,,41.77311,-87.60761
20071602,,,,,41.78017,-87.61080
20072675,,,,,41.77310,-87.60822
20073149,,,,,41.77353,-87.60823
20073515,,,,,41.77424,-87.60705
20073541,,,,,41.77312,-87.60702
20073544,ANOV,,,,41.77312,-87.60702
20073548,ANOV,,,,41.77312,-87.60702
20073842,,,,,41.77308,-87.60941
20075284,,,,,41.77492,-87.60826
20075461,,,,,41.77305,-87.61110
20075894,,,,,41.77669,-87.61072
20076834,,,,,41.77424,-87.60705
20076839,,,,,41.77424,-87.60705
20077520,,,,,41.78032,-87.61080
20077513,,,N,,41.77314,-87.60577
20077514,,,,,41.77314,-87.60577
20078076,,,,,41.78040,-87.60652
20078902,ANOV,,,,41.77847,-87.61278
20080422,,,,,41.77410,-87.61066
20082140,,,,,41.77314,-87.60577
20082292,,,,,41.77968,-87.61319
20082811,,,,,41.77847,-87.61316
20082802,,,,,41.77847,-87.61316
20082800,,,,,41.77847,-87.61316
20082806,,,,,41.77847,-87.61316
20083339,,,,,41.77311,-87.60761
20084116,ARR,,,,41.77402,-87.61308
20083340,,,,,41.77851,-87.61076
20083412,,,,,41.77413,-87.61066
20083422,,,,,41.77413,-87.61066
20083413,,,,,41.77413,-87.61066
20084774,,,,,41.77314,-87.60577
20084837,ANOV,,,,41.77349,-87.60823
20084861,,,,,41.77847,-87.61316
20088334,,,,,41.77968,-87.61319
20089637,,,N,,41.77427,-87.60705
20090003,,,,,41.77963,-87.61201
20090005,,,,,41.77983,-87.61201
20089797,ARR,,,,41.77666,-87.61254
20092693,,,,,41.77959,-87.61319
20093435,,,,,41.77405,-87.60824
20093600,,,,,41.77473,-87.61067
20095910,,,,,41.77971,-87.61319
20095912,,,,,41.77971,-87.61319
20098061,ARR,,,,41.77965,-87.61319
20096901,,,,,41.78032,-87.61080
20096902,,,,,41.78032,-87.61080
20097818,,,,,41.77389,-87.60944
20097819,,,,,41.77389,-87.60944
20098540,,,,,41.77917,-87.61200
20099841,,,,,41.77308,-87.60941
20101058,,,,,41.77969,-87.61201
20101059,,,,,41.77969,-87.61201
20100753,,,,,41.77477,-87.60706
20100757,,,,,41.77477,-87.60706
20100747,,,,,41.77477,-87.60706
20100819,ANOV,,,,41.77756,-87.60587
20102485,,,,,41.77314,-87.60577
20102482,,,N,,41.77314,-87.60577
20105170,,,,,41.77438,-87.60705
20108987,,,,,41.77314,-87.60577
20109884,,,,,41.77314,-87.60577
20109885,,,,,41.77314,-87.60577
20110358,,,,,41.77906,-87.61199
20110402,,,,,41.77962,-87.61319
20110389,,,,,41.77962,-87.61319
20110388,ARR,,,,41.77962,-87.61319
20112238,ARR,,,,41.77494,-87.60706
20113579,ARR,,,,41.77669,-87.61072
20113576,ARR,,,,41.77669,-87.61072
20113578,ARR,,,,41.77669,-87.61072
20113577,ARR,,,,41.77669,-87.61072
20113377,ARR,,,,41.77669,-87.61072
20113375,ARR,,,,41.77669,-87.61072
20113374,ARR,,,,41.77669,-87.61072
20113381,,,,,41.77669,-87.61072
20113379,ARR,,,,41.77669,-87.61072
20115504,,,,,41.77849,-87.61198
20116887,,,,,41.77847,-87.61316
20116891,,,,,41.77847,-87.61316
20116881,,,,,41.77847,-87.61316
20116893,,,,,41.77847,-87.61316
20116883,,,,,41.77847,-87.61316
20116921,,,,,41.78032,-87.61080
20116930,,,,,41.78035,-87.60958
20118672,ARR,,,,41.77490,-87.60945
20120837,,,,,41.77948,-87.61319
20120998,ANOV,,,,41.77833,-87.60588
20120372,,,,,41.77833,-87.60588
20120921,ANOV,,,,41.77998,-87.60718
20121173,ARR,,,,41.77845,-87.61418
20121891,,,,,41.77959,-87.61319
20122880,,,,,41.78038,-87.60787
20122881,,,,,41.78038,-87.60787
20123521,,,,,41.77968,-87.61319
20123671,ANOV,,,,41.77312,-87.60702
20123772,,,,,41.77312,-87.60702
20127284,,,,,41.77953,-87.61319
20127604,ARR,,,,41.77476,-87.61067
20127607,ARR,,,,41.77476,-87.61067
20128125,ARR,,,,41.77310,-87.60822
20128252,,,,,41.77859,-87.60589
20128238,,,,,41.77314,-87.60577
20128239,,,,,41.77314,-87.60577
20128241,,,,,41.77314,-87.60577
20128949,,,,,41.77486,-87.60706
20128946,,,,,41.77486,-87.60706
20128943,,,,,41.77486,-87.60706
20128942,,,,,41.77486,-87.60706
20128941,,,,,41.77486,-87.60706
20128940,ARR,,,,41.77486,-87.60706
20131194,,,,,41.77483,-87.61310
20132046,PSC,,,,41.78039,-87.60736
20132054,ARR,,,,41.78039,-87.60736
20132770,,,,,41.77847,-87.61316
20132772,,,,,41.77847,-87.61316
20132783,,,,,41.77483,-87.60706
20132918,,,,,41.77665,-87.61311
20133262,,,,,41.77945,-87.61319
20133586,,,,,41.77662,-87.61450
20135533,ARR,,,,41.77993,-87.60957
20135531,ANOV,,,,41.77993,-87.60957
20137240,,,Y,,41.77945,-87.61319
20145535,,,,,41.78039,-87.60736
20138329,,,,,41.78039,-87.60736
20138747,,,,,41.77985,-87.61320
20138743,,,,,41.77985,-87.61320
20140676,,,N,,41.77676,-87.60711
20140819,,,,,41.77306,-87.61063
20140832,,,,,41.77306,-87.61063
20143868,ANOV,,,,41.77349,-87.61187
20144136,,,,,41.77424,-87.61188
20145994,,,,,41.77677,-87.60619
20145990,PSC,,,,41.77677,-87.60619
20146404,,,,,41.77413,-87.60705
20146793,,,,,41.78040,-87.60655
20146889,ARR,,,,41.77785,-87.60587
20147073,,,,,41.77775,-87.61196
20147069,,,,,41.77775,-87.61196
20150538,ARR,,N,,41.77968,-87.61319
20151257,,,,,41.77314,-87.60577
20152400,,,,,41.77308,-87.60941
20152485,,,,,41.77308,-87.60941
20154405,,,,,41.77442,-87.60825
20154504,ARR,,,,41.77314,-87.60577
20157883,,,,,41.77859,-87.60589
20159451,ARR,,,,41.78035,-87.60958
20159567,ANOV,,,,41.77314,-87.60577
20167451,ANOV,,,,41.77311,-87.60761
20167885,,,,,41.77442,-87.60945
20171618,ANOV,,,,41.78041,-87.60600
20176083,ARR,,,,41.77310,-87.60803
20184228,,,,,41.77314,-87.60577
20178277,,,,,41.77314,-87.60577
20180193,,,,,41.77454,-87.60825
20180194,,,,,41.77454,-87.60825
20180203,,,,,41.77454,-87.60825
20181523,,,,,41.77677,-87.60619
20181525,,,,,41.77677,-87.60619
20181521,,,,,41.77677,-87.60619
